Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
148.383.980,00;23/4/2019;62Π_Α;213,00;008.04.51.028;ΕΝΤΕΚ (26-0-0+13S) 40 ΚΙΛΩΝ
148.383.990,00;23/4/2019;62Π_Α;214,00;001.01.02.083;ΦΟΡΣΕ 1,5 G 12 ΚΙΛΩΝ
148.383.993,00;23/4/2019;62Π_Α;215,00;001.01.02.003;ΑΚΤΑΡΑ 25WG 100 ΓΡ.
148.383.993,00;23/4/2019;62Π_Α;215,00;005.01.03.011;ΚΟΣΑΙΤ ΟΠΤΙ 1,5 ΚΙΛΟΥ
148.383.993,00;23/4/2019;62Π_Α;215,00;002.01.03.004;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 500 ΓΡ.
148.383.993,00;23/4/2019;62Π_Α;215,00;004.01.02.014;ΡΕΛΝΤΑΝ 2E 100 Κ.ΕΚ.
148.383.993,00;23/4/2019;62Π_Α;215,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.383.843,00;23/4/2019;62Π_Β;216,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.383.843,00;23/4/2019;62Π_Β;216,00;066.01.01.009;ΝΤΙΦΕΡΕΝΣ 50SC 1 ΛΙΤΡΟΥ
144.383.843,00;23/4/2019;62Π_Β;216,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
144.383.843,00;23/4/2019;62Π_Β;216,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
144.383.844,00;23/4/2019;62Π_Β;217,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
144.383.845,00;23/4/2019;62Π_Β;218,00;001.01.01.023;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 5 ΛΙΤΡΩΝ
144.383.845,00;23/4/2019;62Π_Β;218,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
144.383.845,00;23/4/2019;62Π_Β;218,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
144.383.846,00;23/4/2019;62Π_Β;219,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
144.383.846,00;23/4/2019;62Π_Β;219,00;057.07.34.229;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΚΑΡΜΕΛΛΟ 54Θ.
144.383.846,00;23/4/2019;62Π_Β;219,00;057.07.34.226;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΝΤΟΛΜΥ 54Θ.
144.383.848,00;23/4/2019;62Π_Β;220,00;035.02.21.009;ΒΑΜ/ΡΟΣ ST 474 20 ΚΙΛΩΝ
144.383.849,00;23/4/2019;62Π_Β;221,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
144.383.849,00;23/4/2019;62Π_Β;221,00;035.02.21.009;ΒΑΜ/ΡΟΣ ST 474 20 ΚΙΛΩΝ
140.383.979,00;24/4/2019;41Π_ΕΣ;26,00;001.01.01.075;ΛΙΣΤΕΓΚΟ 4SL 1 ΛΙΤΡΟΥ
140.383.981,00;24/4/2019;41Π_ΕΣ;26,00;001.01.01.075;ΛΙΣΤΕΓΚΟ 4SL 1 ΛΙΤΡΟΥ
140.383.979,00;24/4/2019;41Π_ΕΣ;26,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.383.981,00;24/4/2019;41Π_ΕΣ;26,00;002.01.05.002;ΝΤΑΣ HC 1 ΛΙΤΡΟΥ
140.383.974,00;24/4/2019;62Π;151,00;005.01.07.002;ΑΤΟΝΙΚ AS 200 Κ.ΕΚ.
140.383.977,00;24/4/2019;62Π;152,00;002.01.01.016;ΣΤΟΜΠ 330EC 1 ΛΙΤΡΟΥ
140.383.978,00;24/4/2019;62Π;153,00;003.01.03.023;ΝΕΟΤΟΨΙΝ 70WG 700 ΓΡ.
140.383.978,00;24/4/2019;62Π;153,00;066.01.02.013;ΝΤΕΛΤΑΘΡΙΝ 2,5 EC 1 ΛΙΤΡΟΥ
148.383.997,00;24/4/2019;62Π_Α;217,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
148.383.998,00;24/4/2019;62Π_Α;218,00;001.01.01.023;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 5 ΛΙΤΡΩΝ
148.383.998,00;24/4/2019;62Π_Α;218,00;026.02.21.028;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  200.000 ΣΠ.
148.383.998,00;24/4/2019;62Π_Α;218,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
148.383.999,00;24/4/2019;62Π_Α;219,00;026.02.21.028;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  200.000 ΣΠ.
148.383.999,00;24/4/2019;62Π_Α;219,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
148.383.999,00;24/4/2019;62Π_Α;219,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
148.384.000,00;24/4/2019;62Π_Α;220,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
148.384.000,00;24/4/2019;62Π_Α;220,00;011.02.21.010;ΒΑΜ/ΡΟΣ ΚΑΡΛΑ C1 SAS 20 ΚΙΛΩΝ
148.384.001,00;24/4/2019;62Π_Α;221,00;066.01.01.024;ΦΛΟΟΥ 50 SC 10 ΛΙΤΡΩΝ
148.384.001,00;24/4/2019;62Π_Α;221,00;035.02.21.009;ΒΑΜ/ΡΟΣ ST 474 20 ΚΙΛΩΝ
148.384.002,00;24/4/2019;62Π_Α;222,00;011.02.21.010;ΒΑΜ/ΡΟΣ ΚΑΡΛΑ C1 SAS 20 ΚΙΛΩΝ
148.384.004,00;24/4/2019;62Π_Α;223,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
148.384.004,00;24/4/2019;62Π_Α;223,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
148.384.005,00;24/4/2019;62Π_Α;224,00;035.02.21.009;ΒΑΜ/ΡΟΣ ST 474 20 ΚΙΛΩΝ
148.384.008,00;24/4/2019;62Π_Α;225,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
148.384.008,00;24/4/2019;62Π_Α;225,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
148.384.008,00;24/4/2019;62Π_Α;225,00;008.04.51.042;ΕΝΤΕΚ (15-13-13+5S ) 40 ΚΙΛΩΝ
148.384.010,00;24/4/2019;62Π_Α;226,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
148.384.010,00;24/4/2019;62Π_Α;226,00;001.01.02.083;ΦΟΡΣΕ 1,5 G 12 ΚΙΛΩΝ
148.384.010,00;24/4/2019;62Π_Α;226,00;011.02.21.010;ΒΑΜ/ΡΟΣ ΚΑΡΛΑ C1 SAS 20 ΚΙΛΩΝ
144.383.851,00;24/4/2019;62Π_Β;222,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
144.383.851,00;24/4/2019;62Π_Β;222,00;057.07.34.232;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΓΙΑΝΓΚΑ 54Θ.
144.383.851,00;24/4/2019;62Π_Β;222,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
144.383.851,00;24/4/2019;62Π_Β;222,00;057.07.34.265;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΜΕΡΙΝΤΙΑΝ 54Θ.
144.383.852,00;24/4/2019;62Π_Β;223,00;003.01.03.029;ΚΟΣΑΙΤ 2000 35WG 750 ΓΡ.
144.383.852,00;24/4/2019;62Π_Β;223,00;005.01.03.011;ΚΟΣΑΙΤ ΟΠΤΙ 1,5 ΚΙΛΟΥ
144.383.852,00;24/4/2019;62Π_Β;223,00;002.01.02.022;ΠΕΡΦΕΚΘΙΟΝ 40EC 1 ΛΙΤΡΟΥ
144.383.852,00;24/4/2019;62Π_Β;223,00;005.01.07.002;ΑΤΟΝΙΚ AS 200 Κ.ΕΚ.
144.383.853,00;24/4/2019;62Π_Β;224,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
144.383.853,00;24/4/2019;62Π_Β;224,00;057.07.34.353;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΤΡΙΜΑΞ 54 Θ
144.383.853,00;24/4/2019;62Π_Β;224,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
144.383.853,00;24/4/2019;62Π_Β;224,00;057.07.34.232;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΓΙΑΝΓΚΑ 54Θ.
144.383.853,00;24/4/2019;62Π_Β;224,00;002.01.03.004;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 500 ΓΡ.
144.383.853,00;24/4/2019;62Π_Β;224,00;066.01.02.010;ΝΟΥΠΡΙΝΤ 200SL 100 Κ.ΕΚ.
144.383.853,00;24/4/2019;62Π_Β;224,00;057.07.34.228;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΣΑΝΤΙΝ 54Θ.
144.383.855,00;24/4/2019;62Π_Β;225,00;057.07.36.049;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΦΕΡΑΝΕΣ/GF
144.383.855,00;24/4/2019;62Π_Β;225,00;057.07.36.048;ΔΕΝΔ. ΑΜΥΓΔΑΛΙΑΣ ΤΕΞΑΣ/GF
144.383.856,00;24/4/2019;62Π_Β;226,00;057.07.34.528;ΣΠΟΡ/ΤΟ ΚΟΛΟΚΥΘΙ ΣΙΒΑΣ 54 Θ
144.383.856,00;24/4/2019;62Π_Β;226,00;066.01.02.010;ΝΟΥΠΡΙΝΤ 200SL 100 Κ.ΕΚ.
144.383.856,00;24/4/2019;62Π_Β;226,00;001.01.03.042;ΡΙΝΤΟΜΙΛ ΓΚΟΛΝΤ ΜΖ 68WG 25 ΓΡ.
144.383.856,00;24/4/2019;62Π_Β;226,00;002.01.03.004;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 500 ΓΡ.
144.383.856,00;24/4/2019;62Π_Β;226,00;004.01.02.014;ΡΕΛΝΤΑΝ 2E 100 Κ.ΕΚ.
144.383.856,00;24/4/2019;62Π_Β;226,00;001.01.03.024;ΤΟΠΑΣ 10EC 100 Κ.ΕΚ.
144.383.857,00;24/4/2019;62Π_Β;227,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
144.383.857,00;24/4/2019;62Π_Β;227,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
144.383.857,00;24/4/2019;62Π_Β;227,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
144.383.857,00;24/4/2019;62Π_Β;227,00;057.07.34.228;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΣΑΝΤΙΝ 54Θ.
144.383.858,00;24/4/2019;62Π_Β;228,00;002.01.01.052;ΣΤΟΜΠ ΑΚΟΥΑ 455CS 10 ΛΙΤΡΩΝ
144.383.859,00;24/4/2019;62Π_Β;229,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
144.383.860,00;24/4/2019;62Π_Β;230,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
144.383.860,00;24/4/2019;62Π_Β;230,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
144.383.860,00;24/4/2019;62Π_Β;230,00;057.07.34.528;ΣΠΟΡ/ΤΟ ΚΟΛΟΚΥΘΙ ΣΙΒΑΣ 54 Θ
144.383.860,00;24/4/2019;62Π_Β;230,00;057.07.34.229;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΚΑΡΜΕΛΛΟ 54Θ.
144.383.860,00;24/4/2019;62Π_Β;230,00;057.07.34.265;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΜΕΡΙΝΤΙΑΝ 54Θ.
144.383.861,00;24/4/2019;62Π_Β;231,00;026.02.21.030;ΒΑΜ/ΡΟΣ ΝΤΕΛ.396  200.000 ΣΠ.
144.383.861,00;24/4/2019;62Π_Β;231,00;026.02.21.025;ΒΑΜ/ΡΟΣ ΝΤΕΛ.401 200.000 ΣΠ.
144.383.862,00;24/4/2019;62Π_Β;232,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
144.383.862,00;24/4/2019;62Π_Β;232,00;057.07.34.265;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΜΕΡΙΝΤΙΑΝ 54Θ.
148.384.007,00;24/4/2019;66Π_A;3,00;024.02.22.043;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ ST 50.000 ΣΠ.
140.383.987,00;25/4/2019;41Π_ΕΣ;27,00;057.07.34.756;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΑΛΜΑΝΤΑ 77Θ. (ΒΕΛΑΝΙΔΙ)
140.383.988,00;25/4/2019;41Π_ΕΣ;27,00;057.07.34.756;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΑΛΜΑΝΤΑ 77Θ. (ΒΕΛΑΝΙΔΙ)
140.383.992,00;25/4/2019;41Π_ΕΣ;28,00;002.01.01.016;ΣΤΟΜΠ 330EC 1 ΛΙΤΡΟΥ
140.383.993,00;25/4/2019;41Π_ΕΣ;28,00;002.01.01.016;ΣΤΟΜΠ 330EC 1 ΛΙΤΡΟΥ
140.383.992,00;25/4/2019;41Π_ΕΣ;28,00;012.01.02.007;ΠΥΡΙΝΕΞ 48EC 1 ΛΙΤΡΟΥ
140.383.993,00;25/4/2019;41Π_ΕΣ;28,00;012.01.02.007;ΠΥΡΙΝΕΞ 48EC 1 ΛΙΤΡΟΥ
148.384.022,00;25/4/2019;41Π_ΕΣΑ;35,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
148.384.014,00;25/4/2019;41Π_ΕΣΑ;35,00;025.02.21.030;ΒΑΜ/ΡΟΣ ΕΛΠΙΔΑ R1 20 ΚΙΛΩΝ
148.384.014,00;25/4/2019;41Π_ΕΣΑ;35,00;002.01.01.007;ΦΟΚΟΥΣ 10EC 1 ΛΙΤΡΟΥ
148.384.022,00;25/4/2019;41Π_ΕΣΑ;35,00;002.01.01.007;ΦΟΚΟΥΣ 10EC 1 ΛΙΤΡΟΥ
148.384.014,00;25/4/2019;41Π_ΕΣΑ;35,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
148.384.014,00;25/4/2019;41Π_ΕΣΑ;35,00;026.02.21.028;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  200.000 ΣΠ.
148.384.022,00;25/4/2019;41Π_ΕΣΑ;35,00;011.01.01.004;ΤΑΡΓΚΑ 5EC 1 ΛΙΤΡΟΥ
148.384.022,00;25/4/2019;41Π_ΕΣΑ;35,00;026.02.21.028;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  200.000 ΣΠ.
148.384.014,00;25/4/2019;41Π_ΕΣΑ;35,00;026.02.21.025;ΒΑΜ/ΡΟΣ ΝΤΕΛ.401 200.000 ΣΠ.
148.384.022,00;25/4/2019;41Π_ΕΣΑ;35,00;026.02.21.025;ΒΑΜ/ΡΟΣ ΝΤΕΛ.401 200.000 ΣΠ.
148.384.014,00;25/4/2019;41Π_ΕΣΑ;35,00;002.01.01.008;ΦΟΚΟΥΣ 10EC 5 ΛΙΤΡΩΝ
148.384.022,00;25/4/2019;41Π_ΕΣΑ;35,00;002.01.01.008;ΦΟΚΟΥΣ 10EC 5 ΛΙΤΡΩΝ
148.384.016,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.38.275;ΣΠΟΡ/ΤΟ ΤΟΜ ΕΜΒ ΠΡΙΜΑΝΤΟΝΑ/RESISTAR (54 Θ.)
148.384.017,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.38.275;ΣΠΟΡ/ΤΟ ΤΟΜ ΕΜΒ ΠΡΙΜΑΝΤΟΝΑ/RESISTAR (54 Θ.)
148.384.016,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.34.131;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 77Θ.
148.384.016,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
148.384.017,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.34.131;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 77Θ.
148.384.017,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
148.384.016,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
148.384.017,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
148.384.016,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.34.110;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 77Θ.
148.384.017,00;25/4/2019;41Π_ΕΣΑ;36,00;057.07.34.110;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 77Θ.
148.384.018,00;25/4/2019;41Π_ΕΣΑ;37,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
148.384.021,00;25/4/2019;41Π_ΕΣΑ;37,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
148.384.023,00;25/4/2019;41Π_ΕΣΑ;38,00;066.01.01.036;ΤΑΡΓΚΑ 5EC 5 ΛΙΤΡΩΝ
148.384.024,00;25/4/2019;41Π_ΕΣΑ;38,00;066.01.01.036;ΤΑΡΓΚΑ 5EC 5 ΛΙΤΡΩΝ
148.384.023,00;25/4/2019;41Π_ΕΣΑ;38,00;026.02.21.030;ΒΑΜ/ΡΟΣ ΝΤΕΛ.396  200.000 ΣΠ.
148.384.024,00;25/4/2019;41Π_ΕΣΑ;38,00;026.02.21.030;ΒΑΜ/ΡΟΣ ΝΤΕΛ.396  200.000 ΣΠ.
148.384.036,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
148.384.037,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
148.384.036,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.258;ΣΠΟΡ/ΤΟ ΚΑΡΠΟΥΖΙ ΓΚΑΛΑΞΙ 77Θ.
148.384.037,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.258;ΣΠΟΡ/ΤΟ ΚΑΡΠΟΥΖΙ ΓΚΑΛΑΞΙ 77Θ.
148.384.036,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
148.384.037,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
148.384.036,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
148.384.037,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
148.384.036,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
148.384.037,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.435;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΟΞΑΝΑ 54Θ.
148.384.036,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.217;ΣΠΟΡ/ΤΟ ΠΕΠΟΝΙ ΓΚΑΛΙΑ 54Θ.
148.384.037,00;25/4/2019;41Π_ΕΣΑ;39,00;057.07.34.217;ΣΠΟΡ/ΤΟ ΠΕΠΟΝΙ ΓΚΑΛΙΑ 54Θ.
144.383.874,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.38.275;ΣΠΟΡ/ΤΟ ΤΟΜ ΕΜΒ ΠΡΙΜΑΝΤΟΝΑ/RESISTAR (54 Θ.)
144.383.882,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.38.275;ΣΠΟΡ/ΤΟ ΤΟΜ ΕΜΒ ΠΡΙΜΑΝΤΟΝΑ/RESISTAR (54 Θ.)
144.383.874,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.34.131;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 77Θ.
144.383.874,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
144.383.882,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.34.131;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 77Θ.
144.383.882,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
144.383.874,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.34.110;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 77Θ.
144.383.882,00;25/4/2019;41Π_ΕΣΒ;7,00;057.07.34.110;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 77Θ.
144.383.883,00;25/4/2019;41Π_ΕΣΒ;8,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
144.383.884,00;25/4/2019;41Π_ΕΣΒ;8,00;057.07.38.195;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖ ΕΜΒ ΝΙΛΟ/ΑΡΜΣΤΡΟΝΓΚ 54Θ.
140.383.982,00;25/4/2019;62Π;154,00;066.01.03.009;ΚΟΥΠΡΟΞΑΤ 19SC 5 ΛΙΤΡΩΝ
140.383.983,00;25/4/2019;62Π;155,00;005.01.07.002;ΑΤΟΝΙΚ AS 200 Κ.ΕΚ.
140.383.994,00;25/4/2019;62Π;156,00;003.01.03.014;ΝΕΟΤΟΨΙΝ 70WG 70 ΓΡ.
140.383.994,00;25/4/2019;62Π;156,00;006.01.03.001;ΠΡΟΜΕΣ SL 100 Κ.ΕΚ.
140.383.995,00;25/4/2019;62Π;157,00;001.01.03.013;ΚΟΥΑΝΤΡΙΣ 25SC 375 Κ.ΕΚ.
140.383.996,00;25/4/2019;62Π;158,00;003.02.22.009;ΚΑΛ/ΚΙ ΝΤΕΚΑΛΠ 6728  50.000 ΣΠ.
148.384.020,00;25/4/2019;62Π_Α;227,00;035.02.22.017;ΚΑΛ/ΚΙ PR31Υ 43 25000 ΣΠ.
148.384.020,00;25/4/2019;62Π_Α;227,00;001.01.02.083;ΦΟΡΣΕ 1,5 G 12 ΚΙΛΩΝ
148.384.020,00;25/4/2019;62Π_Α;227,00;001.01.01.059;ΛΟΥΜΑΞ 537,5SC 5 ΛΙΤΡΩΝ
148.384.025,00;25/4/2019;62Π_Α;228,00;001.01.02.083;ΦΟΡΣΕ 1,5 G 12 ΚΙΛΩΝ
148.384.026,00;25/4/2019;62Π_Α;229,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
148.384.026,00;25/4/2019;62Π_Α;229,00;008.04.52.001;ΝΙΤΡΟΦΟΣΚΑ (12-12-17+2) 40 ΚΙΛΩΝ
148.384.026,00;25/4/2019;62Π_Α;229,00;004.01.02.016;ΡΕΛΝΤΑΝ 2Ε 1 ΛΙΤΡΟΥ
148.384.038,00;25/4/2019;62Π_Α;230,00;001.01.01.075;ΛΙΣΤΕΓΚΟ 4SL 1 ΛΙΤΡΟΥ
148.384.038,00;25/4/2019;62Π_Α;230,00;002.01.01.008;ΦΟΚΟΥΣ 10EC 5 ΛΙΤΡΩΝ
148.384.039,00;25/4/2019;62Π_Α;231,00;099.03.53.009;ΛΙΠ.(33,5-0-0) 40 ΚΙΛΩΝ
148.384.039,00;25/4/2019;62Π_Α;231,00;005.01.07.002;ΑΤΟΝΙΚ AS 200 Κ.ΕΚ.
144.383.863,00;25/4/2019;62Π_Β;233,00;026.02.21.028;ΒΑΜ/ΡΟΣ ΝΤΕΛ.332  200.000 ΣΠ.
144.383.863,00;25/4/2019;62Π_Β;233,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
144.383.863,00;25/4/2019;62Π_Β;233,00;026.02.21.030;ΒΑΜ/ΡΟΣ ΝΤΕΛ.396  200.000 ΣΠ.
144.383.864,00;25/4/2019;62Π_Β;234,00;012.01.02.002;ΠΥΡΙΝΕΞ 5G 10 ΚΙΛΩΝ
144.383.864,00;25/4/2019;62Π_Β;234,00;026.02.21.030;ΒΑΜ/ΡΟΣ ΝΤΕΛ.396  200.000 ΣΠ.
144.383.865,00;25/4/2019;62Π_Β;235,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
144.383.867,00;25/4/2019;62Π_Β;236,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
