Stfartro_Id;Παραστατικό;Αριθμός;Κωδικός Είδους;Αξία έκπτωσης εξαγωγών
10.916,00;1ΤΔΑ;1.038,00;ΒΛ.ΑΔΥΝ.002;0,84
10.916,00;1ΤΔΑ;1.038,00;ΣΤ.ΚΡΕΜ.039;1,37
10.917,00;1ΤΔΑ;1.039,00;ΣΜ.ΑΠΟΣ.003;0,00
10.917,00;1ΤΔΑ;1.039,00;ZX.ΑΔΥΝ.010;0,00
10.917,00;1ΤΔΑ;1.039,00;ΡΝ.ΚΟΛΩ.029;0,00
10.917,00;1ΤΔΑ;1.039,00;ΣΤ.ΚΟΛΩ.003;0,00
10.917,00;1ΤΔΑ;1.039,00;WS.ΑΠΟΤ.077;6,90
10.917,00;1ΤΔΑ;1.039,00;ΧΠ.ΑΔΥΝ.003;4,39
10.917,00;1ΤΔΑ;1.039,00;ΝΤ.ΜΑΚΙ.002;0,00
10.917,00;1ΤΔΑ;1.039,00;KM.ΑΔΥΝ.004;0,00
10.917,00;1ΤΔΑ;1.039,00;WS.ΑΠΟΤ.034;0,00
10.918,00;1ΤΔΑ;1.040,00;ΣΤ.ΜΑΣΚ.018;1,79
10.918,00;1ΤΔΑ;1.040,00;ZX.ΜΑΣΚ.004;1,79
10.918,00;1ΤΔΑ;1.040,00;ΑΝ.ΑΦΡΟ.031;1,79
10.918,00;1ΤΔΑ;1.040,00;XO.ΑΔΥΝ.011;1,79
10.918,00;1ΤΔΑ;1.040,00;ΣΤ.ΚΟΛΩ.193;0,00
10.918,00;1ΤΔΑ;1.040,00;ΣΤ.ΚΟΛΩ.039;0,00
10.919,00;1ΤΔΑ;1.041,00;ΣΤ.ΚΟΛΩ.193;0,00
10.919,00;1ΤΔΑ;1.041,00;ΣΤ.ΔΙΑΦ.038;0,00
10.919,00;1ΤΔΑ;1.041,00;ΣΤ.ΚΟΛΩ.039;0,00
10.919,00;1ΤΔΑ;1.041,00;ΣΤ.ΚΟΛΩ.003;0,00
10.919,00;1ΤΔΑ;1.041,00;ΚΑ.ΔΙΑΦ.104;0,00
10.919,00;1ΤΔΑ;1.041,00;ΣΤ.ΜΑΣΚ.018;1,79
10.919,00;1ΤΔΑ;1.041,00;ZX.ΜΑΣΚ.004;1,79
10.919,00;1ΤΔΑ;1.041,00;ΑΝ.ΑΦΡΟ.031;1,79
10.919,00;1ΤΔΑ;1.041,00;ΑΝ.ΑΦΡΟ.055;1,79
10.920,00;1ΤΔΑ;1.042,00;ΚΑ.ΔΙΑΦ.088;0,00
10.920,00;1ΤΔΑ;1.042,00;ΣΜ.ΔΙΑΦ.010;0,00
10.920,00;1ΤΔΑ;1.042,00;DS.ΑΔΥΝ.009;0,00
10.920,00;1ΤΔΑ;1.042,00;KM.ΑΠΟΣ.022;0,00
10.920,00;1ΤΔΑ;1.042,00;ΑΝ.ΑΦΡΟ.048;0,00
10.920,00;1ΤΔΑ;1.042,00;ΣΤ.ΚΟΛΩ.193;0,00
10.920,00;1ΤΔΑ;1.042,00;ΚΑ.ΚΟΛΩ.001;0,00
10.920,00;1ΤΔΑ;1.042,00;ΚΑ.ΑΠΟΤ.012;1,99
10.920,00;1ΤΔΑ;1.042,00;ΛΗ.ΜΑΚΙ.012;2,94
10.920,00;1ΤΔΑ;1.042,00;ΚΑ.ΒΑΦΕ.013;0,00
10.920,00;1ΤΔΑ;1.042,00;ΚΑ.ΒΑΦΕ.013;0,00
10.920,00;1ΤΔΑ;1.042,00;ZX.ΑΔΥΝ.006;0,00
10.921,00;1ΤΔΑ;1.043,00;ΝΤ.ΜΑΚΙ.002;0,00
10.922,00;1ΤΔΑ;1.044,00;ΚΑ.ΒΑΦΕ.013;0,00
10.922,00;1ΤΔΑ;1.044,00;XO.ΑΠΟΤ.004;0,00
10.922,00;1ΤΔΑ;1.044,00;XO.ΑΦΞΥ.062;0,00
10.923,00;1ΤΔΑ;1.045,00;ΡΝ.ΚΟΛΩ.010;0,00
10.923,00;1ΤΔΑ;1.045,00;KM.ΑΔΥΝ.004;0,00
10.923,00;1ΤΔΑ;1.045,00;ΝΤ.ΜΑΚΙ.002;0,00
10.924,00;1ΤΔΑ;1.046,00;WS.ΔΙΑΦ.001;9,00
10.924,00;1ΤΔΑ;1.046,00;ΚΑ.ΚΡΕΜ.011;9,00
10.924,00;1ΤΔΑ;1.046,00;KM.ΑΔΥΝ.004;0,00
10.925,00;1ΤΔΑ;1.047,00;ΝΤ.ΜΑΚΙ.002;0,00
10.925,00;1ΤΔΑ;1.047,00;WS.ΑΠΟΤ.079;0,00
10.925,00;1ΤΔΑ;1.047,00;ΑΝ.ΑΦΡΟ.075;0,00
10.925,00;1ΤΔΑ;1.047,00;ΤΣ.ΚΟΛΩ.433;4,98
10.925,00;1ΤΔΑ;1.047,00;ΑΝ.ΑΦΡΟ.069;0,00
10.925,00;1ΤΔΑ;1.047,00;XO.ΑΦΞΥ.063;0,00
10.925,00;1ΤΔΑ;1.047,00;ZX.ΑΦΡΛ.068;0,00
10.926,00;1ΤΔΑ;1.048,00;ΝΤ.ΜΑΚΙ.002;0,00
10.926,00;1ΤΔΑ;1.048,00;XO.ΑΦΞΥ.048;1,05
10.926,00;1ΤΔΑ;1.048,00;KM.ΑΠΟΣ.049;0,00
10.926,00;1ΤΔΑ;1.048,00;ΑΝ.ΑΔΥΝ.017;0,00
10.926,00;1ΤΔΑ;1.048,00;ΧΠ.ΜΑΣΚ.006;0,00
10.926,00;1ΤΔΑ;1.048,00;WS.ΑΠΟΤ.079;0,00
10.926,00;1ΤΔΑ;1.048,00;KM.ΑΠΟΣ.015;0,50
10.926,00;1ΤΔΑ;1.048,00;KM.ΑΠΟΣ.040;0,95
10.926,00;1ΤΔΑ;1.048,00;ΤΣ.ΚΟΛΩ.155;0,00
10.927,00;1ΤΔΑ;1.049,00;ΚΑ.ΑΠΟΣ.002;1,61
10.927,00;1ΤΔΑ;1.049,00;ΣΜ.ΔΙΑΦ.006;4,14
10.927,00;1ΤΔΑ;1.049,00;ΜΧ.ΒΑΦΕ.002;0,00
10.927,00;1ΤΔΑ;1.049,00;ZX.ΑΦΞΥ.002;10,53
10.927,00;1ΤΔΑ;1.049,00;ΠΑ.ΚΟΛΩ.001;1,01
10.927,00;1ΤΔΑ;1.049,00;ΚΑ.ΑΔΥΝ.005;1,73
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΟΔΟΝ.003;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΟΔΟΝ.026;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΟΔΟΝ.001;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΚΟΛΩ.003;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΟΔΟΝ.029;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΟΔΟΝ.023;0,00
10.928,00;1ΤΔΑ;1.050,00;ΒΛ.ΒΑΦΕ.056;0,00
10.928,00;1ΤΔΑ;1.050,00;ZX.ΑΦΡΛ.071;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΟΔΟΝ.011;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΚΡΕΜ.002;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΔΙΑΦ.001;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΣΑΜΠ.006;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΣΑΜΠ.007;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΔΙΑΦ.023;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΣΑΜΠ.015;0,00
10.928,00;1ΤΔΑ;1.050,00;ΣΤ.ΚΟΛΩ.337;0,00
10.928,00;1ΤΔΑ;1.050,00;ΣΤ.ΑΦΡΟ.001;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΣΑΜΠ.017;0,00
10.928,00;1ΤΔΑ;1.050,00;ΚΑ.ΑΦΞΥ.017;0,00
10.928,00;1ΤΔΑ;1.050,00;WS.ΑΠΟΤ.058;0,00
10.929,00;1ΤΔΑ;1.051,00;XO.ΑΦΞΥ.021;0,00
10.929,00;1ΤΔΑ;1.051,00;ΣΤ.ΜΑΣΚ.023;0,00
10.929,00;1ΤΔΑ;1.051,00;ΣΤ.ΜΑΣΚ.001;0,00
10.929,00;1ΤΔΑ;1.051,00;ΣΤ.ΜΑΣΚ.019;0,00
10.929,00;1ΤΔΑ;1.051,00;ΣΤ.ΜΑΣΚ.024;0,00
10.929,00;1ΤΔΑ;1.051,00;ΤΣ.ΔΙΑΦ.011;0,00
10.929,00;1ΤΔΑ;1.051,00;ΑΝ.ΑΦΡΟ.055;0,00
10.929,00;1ΤΔΑ;1.051,00;ΣΤ.ΜΑΣΚ.006;0,00
10.929,00;1ΤΔΑ;1.051,00;WS.ΑΠΟΤ.011;0,00
10.929,00;1ΤΔΑ;1.051,00;ΤΣ.ΚΟΛΩ.286;2,71
10.929,00;1ΤΔΑ;1.051,00;ΣΜ.ΔΙΑΦ.006;0,00
10.929,00;1ΤΔΑ;1.051,00;XO.ΑΦΞΥ.010;0,00
10.929,00;1ΤΔΑ;1.051,00;ΣΜ.ΔΙΑΦ.010;0,00
10.929,00;1ΤΔΑ;1.051,00;ΚΑ.ΚΡΕΜ.009;0,00
10.929,00;1ΤΔΑ;1.051,00;ΚΑ.ΔΙΑΦ.100;0,00
10.929,00;1ΤΔΑ;1.051,00;KM.ΑΔΥΝ.016;0,00
10.929,00;1ΤΔΑ;1.051,00;WS.ΑΠΟΤ.093;0,00
10.929,00;1ΤΔΑ;1.051,00;WS.ΑΠΟΤ.096;0,00
10.929,00;1ΤΔΑ;1.051,00;KM.ΑΠΟΣ.027;0,00
10.929,00;1ΤΔΑ;1.051,00;ΠΑ.ΚΟΛΩ.001;0,00
10.929,00;1ΤΔΑ;1.051,00;ΚΑ.ΔΙΑΦ.039;0,00
10.929,00;1ΤΔΑ;1.051,00;ΣΤ.ΚΟΛΩ.004;3,76
10.929,00;1ΤΔΑ;1.051,00;ΤΣ.ΚΟΛΩ.014;2,72
10.929,00;1ΤΔΑ;1.051,00;ΤΣ.ΚΟΛΩ.308;3,60
10.929,00;1ΤΔΑ;1.051,00;XO.ΑΦΡΛ.004;0,00
10.929,00;1ΤΔΑ;1.051,00;WS.ΑΠΟΤ.080;0,00
10.929,00;1ΤΔΑ;1.051,00;ΑΝ.ΑΔΥΝ.019;0,00
10.929,00;1ΤΔΑ;1.051,00;ΤΣ.ΚΟΛΩ.392;22,90
10.930,00;1ΤΔΑ;1.052,00;ΝΤ.ΜΑΚΙ.002;5,85
10.931,00;1ΤΔΑ;1.053,00;WS.ΑΠΟΤ.095;0,00
10.931,00;1ΤΔΑ;1.053,00;ΣΤ.ΜΑΚΙ.003;0,00
10.932,00;1ΤΔΑ;1.054,00;ΝΤ.ΜΑΚΙ.002;0,00
10.932,00;1ΤΔΑ;1.054,00;WS.ΑΠΟΤ.079;0,00
10.932,00;1ΤΔΑ;1.054,00;KM.ΜΑΚΙ.017;0,00
10.932,00;1ΤΔΑ;1.054,00;XO.ΑΦΡΛ.001;0,00
10.932,00;1ΤΔΑ;1.054,00;XO.ΑΦΞΥ.048;0,00
10.933,00;1ΤΔΑ;1.055,00;WS.ΑΠΟΤ.011;0,00
10.933,00;1ΤΔΑ;1.055,00;KM.ΜΑΚΙ.017;0,00
10.934,00;1ΤΔΑ;1.056,00;DS.ΑΔΥΝ.013;0,00
10.934,00;1ΤΔΑ;1.056,00;DS.ΑΔΥΝ.014;0,00
10.935,00;1ΤΔΑ;1.057,00;ΧΠ.ΜΑΚΙ.001;0,00
10.935,00;1ΤΔΑ;1.057,00;ZX.ΜΑΣΚ.004;0,00
10.935,00;1ΤΔΑ;1.057,00;ZX.ΑΦΡΛ.050;0,00
10.936,00;1ΤΔΑ;1.058,00;ΚΑ.ΑΔΥΝ.028;0,00
10.936,00;1ΤΔΑ;1.058,00;ΚΑ.ΔΙΑΦ.039;0,00
10.936,00;1ΤΔΑ;1.058,00;ΣΤ.ΑΦΡΛ.003;0,00
10.936,00;1ΤΔΑ;1.058,00;ΣΜ.ΔΙΑΦ.006;0,35
10.936,00;1ΤΔΑ;1.058,00;ΣΤ.ΜΑΚΙ.014;1,53
10.936,00;1ΤΔΑ;1.058,00;ΧΠ.ΜΑΚΙ.001;0,00
10.936,00;1ΤΔΑ;1.058,00;ΤΣ.ΜΑΣΚ.003;0,00
10.936,00;1ΤΔΑ;1.058,00;XO.ΑΦΞΥ.048;2,09
10.936,00;1ΤΔΑ;1.058,00;ΣΤ.ΜΑΣΚ.023;0,00
10.936,00;1ΤΔΑ;1.058,00;ZX.ΜΑΣΚ.004;0,00
10.936,00;1ΤΔΑ;1.058,00;ΒΛ.ΒΑΦΕ.032;0,00
10.936,00;1ΤΔΑ;1.058,00;ΚΑ.ΚΡΕΜ.021;0,00
10.936,00;1ΤΔΑ;1.058,00;ΝΤ.ΜΑΚΙ.002;7,02
10.937,00;1ΤΔΑ;1.059,00;ΧΠ.ΚΟΛΩ.088;0,00
10.937,00;1ΤΔΑ;1.059,00;WS.ΑΠΟΤ.046;0,21
10.937,00;1ΤΔΑ;1.059,00;WS.ΚΕΡΙ.001;0,38
10.938,00;1ΤΔΑ;1.060,00;ΑΝ.ΑΦΡΟ.042;0,00
10.939,00;1ΤΔΑ;1.061,00;ΧΠ.ΜΑΚΙ.001;0,00
10.939,00;1ΤΔΑ;1.061,00;ΑΝ.ΑΠΟΤ.002;0,00
10.940,00;1ΤΔΑ;1.062,00;ΧΠ.ΜΑΚΙ.001;41,67
10.940,00;1ΤΔΑ;1.062,00;ΧΠ.ΜΑΚΙ.003;25,27
10.940,00;1ΤΔΑ;1.062,00;ΤΣ.ΔΙΑΦ.011;17,74
10.940,00;1ΤΔΑ;1.062,00;KM.ΑΔΥΝ.004;0,00
10.941,00;1ΤΔΑ;1.063,00;ΣΤ.ΜΑΚΙ.010;0,00
10.942,00;1ΤΔΑ;1.064,00;ΚΑ.ΒΑΦΕ.013;7,52
10.942,00;1ΤΔΑ;1.064,00;XO.ΑΦΞΥ.028;2,37
10.942,00;1ΤΔΑ;1.064,00;ΚΑ.ΑΔΥΝ.005;1,73
10.942,00;1ΤΔΑ;1.064,00;ΝΤ.ΜΑΚΙ.002;27,30
10.942,00;1ΤΔΑ;1.064,00;ΚΑ.ΜΑΚΙ.001;7,02
10.942,00;1ΤΔΑ;1.064,00;ΣΤ.ΜΑΣΚ.018;0,00
10.942,00;1ΤΔΑ;1.064,00;ΣΤ.ΜΑΣΚ.003;0,00
10.942,00;1ΤΔΑ;1.064,00;ΒΛ.ΑΔΥΝ.004;0,00
10.942,00;1ΤΔΑ;1.064,00;ΧΠ.ΜΑΚΙ.001;0,00
10.943,00;1ΤΔΑ;1.065,00;ΧΠ.ΔΙΑΦ.024;3,72
10.943,00;1ΤΔΑ;1.065,00;ΑΝ.ΑΦΡΟ.022;6,35
10.943,00;1ΤΔΑ;1.065,00;ΤΣ.ΚΟΛΩ.183;4,95
10.943,00;1ΤΔΑ;1.065,00;ΤΣ.ΚΟΛΩ.397;5,87
10.943,00;1ΤΔΑ;1.065,00;ΣΤ.ΚΟΛΩ.362;2,94
10.943,00;1ΤΔΑ;1.065,00;ZX.ΑΦΡΛ.013;5,84
10.943,00;1ΤΔΑ;1.065,00;ΤΣ.ΚΟΛΩ.621;5,49
10.943,00;1ΤΔΑ;1.065,00;ΧΠ.ΜΑΚΙ.003;0,00
10.946,00;1ΤΔΑ;1.066,00;ZX.ΑΦΡΛ.027;0,00
10.946,00;1ΤΔΑ;1.066,00;ΣΤ.ΜΑΣΚ.018;0,00
10.946,00;1ΤΔΑ;1.066,00;ΣΤ.ΜΑΣΚ.001;0,00
10.947,00;1ΤΔΑ;1.067,00;ΝΤ.ΜΑΚΙ.002;11,70
10.948,00;1ΤΔΑ;1.068,00;ΣΜ.ΚΟΛΩ.022;0,00
10.950,00;1ΤΔΑ;1.069,00;ΣΤ.ΔΙΑΦ.038;0,00
10.950,00;1ΤΔΑ;1.069,00;ΤΣ.ΚΟΛΩ.108;0,00
10.951,00;1ΤΔΑ;1.070,00;ΚΑ.ΔΙΑΦ.084;0,00
10.951,00;1ΤΔΑ;1.070,00;ΣΤ.ΚΡΕΜ.034;2,22
10.953,00;1ΤΔΑ;1.071,00;ΚΑ.ΔΙΑΦ.084;0,00
10.954,00;1ΤΔΑ;1.072,00;ΣΤ.ΚΡΕΜ.034;2,22
10.955,00;1ΤΔΑ;1.073,00;ΚΑ.ΑΔΥΝ.014;0,00
10.955,00;1ΤΔΑ;1.073,00;XO.ΑΦΞΥ.001;0,00
10.957,00;1ΤΔΑ;1.074,00;ΣΤ.ΚΟΛΩ.206;0,00
10.957,00;1ΤΔΑ;1.074,00;WS.ΑΠΟΤ.023;0,00
10.957,00;1ΤΔΑ;1.074,00;ΚΑ.ΒΑΦΕ.013;0,00
10.957,00;1ΤΔΑ;1.074,00;KM.ΜΑΚΙ.017;0,00
10.958,00;1ΤΔΑ;1.075,00;KM.ΜΑΚΙ.017;8,89
10.958,00;1ΤΔΑ;1.075,00;ΧΠ.ΜΑΚΙ.001;4,04
10.958,00;1ΤΔΑ;1.075,00;ΣΤ.ΜΑΚΙ.010;6,07
10.958,00;1ΤΔΑ;1.075,00;ΣΤ.ΜΑΚΙ.001;1,04
10.958,00;1ΤΔΑ;1.075,00;ΣΤ.ΜΑΚΙ.007;0,79
10.958,00;1ΤΔΑ;1.075,00;ΣΤ.ΜΑΚΙ.009;10,65
10.958,00;1ΤΔΑ;1.075,00;ΣΤ.ΜΑΣΚ.012;2,37
10.958,00;1ΤΔΑ;1.075,00;ΣΤ.ΜΑΣΚ.003;0,50
10.958,00;1ΤΔΑ;1.075,00;ZX.ΑΦΡΛ.027;1,25
10.958,00;1ΤΔΑ;1.075,00;ΒΛ.ΑΦΡΟ.010;1,04
10.958,00;1ΤΔΑ;1.075,00;ΣΤ.ΜΑΣΚ.006;1,25
10.959,00;1ΤΔΑ;1.076,00;ΤΣ.ΔΙΑΦ.011;0,00
10.959,00;1ΤΔΑ;1.076,00;KM.ΑΠΟΣ.015;0,00
10.959,00;1ΤΔΑ;1.076,00;KM.ΑΔΥΝ.005;0,00
10.959,00;1ΤΔΑ;1.076,00;KM.ΑΔΥΝ.004;0,00
10.960,00;1ΤΔΑ;1.077,00;ΣΤ.ΚΟΛΩ.337;9,68
10.960,00;1ΤΔΑ;1.077,00;ΚΑ.ΑΠΟΣ.015;3,23
10.960,00;1ΤΔΑ;1.077,00;ΣΤ.ΚΟΛΩ.193;4,50
10.960,00;1ΤΔΑ;1.077,00;ΣΤ.ΔΙΑΦ.038;5,49
10.960,00;1ΤΔΑ;1.077,00;WS.ΑΠΟΤ.046;5,26
10.960,00;1ΤΔΑ;1.077,00;ΚΑ.ΑΦΡΟ.014;4,19
10.960,00;1ΤΔΑ;1.077,00;ΣΤ.ΑΠΟΤ.003;2,88
10.960,00;1ΤΔΑ;1.077,00;ΣΜ.ΑΠΟΤ.002;3,48
10.960,00;1ΤΔΑ;1.077,00;ΚΑ.ΑΠΟΣ.013;4,56
10.961,00;1ΤΔΑ;1.078,00;ΣΜ.ΑΠΟΣ.002;2,88
10.961,00;1ΤΔΑ;1.078,00;ΚΑ.ΑΠΟΣ.002;3,23
10.961,00;1ΤΔΑ;1.078,00;XO.ΑΦΞΥ.028;4,74
10.961,00;1ΤΔΑ;1.078,00;ΑΝ.ΑΦΡΟ.026;4,03
10.961,00;1ΤΔΑ;1.078,00;ΚΑ.ΚΟΛΩ.001;4,09
10.961,00;1ΤΔΑ;1.078,00;ΚΑ.ΑΠΟΤ.012;4,21
10.961,00;1ΤΔΑ;1.078,00;ΚΑ.ΑΠΟΤ.010;2,81
10.962,00;1ΤΔΑ;1.079,00;ΝΤ.ΜΑΚΙ.002;90,00
10.963,00;1ΤΔΑ;1.080,00;ΝΤ.ΜΑΚΙ.002;71,25
10.964,00;1ΤΔΑ;1.081,00;ΣΤ.ΜΑΣΚ.001;0,00
10.966,00;1ΤΔΑ;1.082,00;ΝΤ.ΜΑΚΙ.002;16,38
10.967,00;1ΤΔΑ;1.083,00;ΑΝ.ΑΦΡΟ.031;0,00
10.967,00;1ΤΔΑ;1.083,00;ΧΠ.ΜΑΚΙ.003;0,00
10.967,00;1ΤΔΑ;1.083,00;ΧΠ.ΜΑΚΙ.001;0,00
10.968,00;1ΤΔΑ;1.084,00;ΤΣ.ΚΟΛΩ.563;11,10
10.968,00;1ΤΔΑ;1.084,00;ΣΤ.ΜΑΣΚ.019;0,00
10.969,00;1ΤΔΑ;1.085,00;WS.ΔΙΑΦ.001;21,60
10.969,00;1ΤΔΑ;1.085,00;ΚΑ.ΚΡΕΜ.011;7,20
10.969,00;1ΤΔΑ;1.085,00;WS.ΑΠΟΤ.045;0,00
10.970,00;1ΤΔΑ;1.086,00;ΚΑ.ΔΙΑΦ.100;0,00
10.970,00;1ΤΔΑ;1.086,00;WS.ΑΠΟΤ.096;0,00
10.970,00;1ΤΔΑ;1.086,00;ΣΤ.ΜΑΣΚ.001;0,00
10.970,00;1ΤΔΑ;1.086,00;ΒΛ.ΑΦΡΟ.010;0,00
10.970,00;1ΤΔΑ;1.086,00;ΒΛ.ΑΔΥΝ.004;0,00
10.970,00;1ΤΔΑ;1.086,00;ZX.ΑΦΡΛ.027;0,00
10.970,00;1ΤΔΑ;1.086,00;ΧΠ.ΜΑΚΙ.001;0,00
10.970,00;1ΤΔΑ;1.086,00;ΧΠ.ΜΑΚΙ.003;0,00
10.970,00;1ΤΔΑ;1.086,00;ΤΣ.ΚΟΛΩ.218;3,60
10.971,00;1ΤΔΑ;1.087,00;ΣΤ.ΜΑΣΚ.024;0,00
10.971,00;1ΤΔΑ;1.087,00;ΣΤ.ΔΙΑΦ.038;11,75
10.971,00;1ΤΔΑ;1.087,00;WS.ΑΦΡΟ.002;0,00
10.971,00;1ΤΔΑ;1.087,00;ZX.ΑΦΡΛ.048;0,00
10.971,00;1ΤΔΑ;1.087,00;KM.ΑΠΟΣ.031;0,00
10.971,00;1ΤΔΑ;1.087,00;ZX.ΑΦΞΥ.003;0,00
10.971,00;1ΤΔΑ;1.087,00;KM.ΑΠΟΣ.021;0,00
10.972,00;1ΤΔΑ;1.088,00;ΒΛ.ΒΑΦΕ.032;0,00
10.972,00;1ΤΔΑ;1.088,00;ΑΝ.ΑΦΡΟ.075;0,00
10.972,00;1ΤΔΑ;1.088,00;ΝΤ.ΜΑΚΙ.002;0,00
10.973,00;1ΤΔΑ;1.089,00;KM.ΜΑΚΙ.017;0,00
10.973,00;1ΤΔΑ;1.089,00;ΧΠ.ΜΑΚΙ.001;0,00
10.973,00;1ΤΔΑ;1.089,00;ΚΑ.ΔΙΑΦ.039;0,00
10.973,00;1ΤΔΑ;1.089,00;ΣΤ.ΑΔΥΝ.011;0,00
10.973,00;1ΤΔΑ;1.089,00;ΧΠ.ΔΙΑΦ.017;0,00
10.973,00;1ΤΔΑ;1.089,00;ZX.ΑΦΡΛ.048;0,00
10.973,00;1ΤΔΑ;1.089,00;ΚΑ.ΚΟΛΩ.003;0,00
10.973,00;1ΤΔΑ;1.089,00;ΚΑ.ΚΟΛΩ.062;0,00
10.973,00;1ΤΔΑ;1.089,00;ΚΑ.ΚΟΛΩ.002;0,00
10.973,00;1ΤΔΑ;1.089,00;ΤΣ.ΚΟΛΩ.275;0,00
10.973,00;1ΤΔΑ;1.089,00;ΚΠ.ΚΟΛΩ.016;0,00
10.973,00;1ΤΔΑ;1.089,00;ΣΤ.ΚΟΛΩ.047;0,00
10.973,00;1ΤΔΑ;1.089,00;ΣΤ.ΑΔΥΝ.012;0,00
10.973,00;1ΤΔΑ;1.089,00;ΤΣ.ΚΟΛΩ.093;0,00
10.973,00;1ΤΔΑ;1.089,00;ΣΤ.ΚΟΛΩ.204;0,00
10.973,00;1ΤΔΑ;1.089,00;ΚΑ.ΒΑΦΕ.013;0,00
10.974,00;1ΤΔΑ;1.090,00;ΤΣ.ΚΟΛΩ.273;6,00
10.974,00;1ΤΔΑ;1.090,00;ΣΤ.ΚΟΛΩ.185;1,18
10.974,00;1ΤΔΑ;1.090,00;ΤΣ.ΚΟΛΩ.213;1,18
10.974,00;1ΤΔΑ;1.090,00;ZX.ΑΦΡΛ.022;1,44
10.974,00;1ΤΔΑ;1.090,00;ΚΑ.ΒΑΦΕ.002;0,00
10.974,00;1ΤΔΑ;1.090,00;ΡΝ.ΚΟΛΩ.029;0,00
10.974,00;1ΤΔΑ;1.090,00;ΣΤ.ΚΡΕΜ.002;1,76
10.974,00;1ΤΔΑ;1.090,00;ΚΑ.ΔΙΑΦ.104;0,00
10.974,00;1ΤΔΑ;1.090,00;ΚΑ.ΚΡΕΜ.020;0,00
10.974,00;1ΤΔΑ;1.090,00;ΣΤ.ΚΡΕΜ.003;0,00
10.974,00;1ΤΔΑ;1.090,00;ΣΤ.ΚΡΕΜ.034;0,00
10.974,00;1ΤΔΑ;1.090,00;ΣΤ.ΜΑΣΚ.018;0,00
10.974,00;1ΤΔΑ;1.090,00;ΣΤ.ΜΑΣΚ.001;0,00
10.974,00;1ΤΔΑ;1.090,00;ΒΛ.ΑΦΡΟ.010;0,00
10.974,00;1ΤΔΑ;1.090,00;ΣΤ.ΜΑΣΚ.025;0,00
10.974,00;1ΤΔΑ;1.090,00;ΒΛ.ΑΔΥΝ.004;0,00
10.975,00;1ΤΔΑ;1.091,00;ΛΗ.ΜΑΚΙ.002;1,15
10.975,00;1ΤΔΑ;1.091,00;ΚΑ.ΑΠΟΤ.015;0,00
10.975,00;1ΤΔΑ;1.091,00;ΚΑ.ΑΔΥΝ.028;0,00
10.975,00;1ΤΔΑ;1.091,00;ΛΗ.ΜΑΚΙ.008;0,39
10.975,00;1ΤΔΑ;1.091,00;ΛΗ.ΜΑΚΙ.007;0,75
10.975,00;1ΤΔΑ;1.091,00;ΛΗ.ΚΡΕΜ.017;1,17
10.975,00;1ΤΔΑ;1.091,00;ΛΗ.ΚΡΕΜ.018;1,45
10.976,00;1ΤΔΑ;1.092,00;ΝΤ.ΜΑΚΙ.002;14,04
10.976,00;1ΤΔΑ;1.092,00;KM.ΜΑΚΙ.017;3,42
10.977,00;1ΤΔΑ;1.093,00;ΚΑ.ΑΔΥΝ.005;0,00
10.977,00;1ΤΔΑ;1.093,00;ΚΑ.ΛΑΚΚ.010;0,00
10.977,00;1ΤΔΑ;1.093,00;KM.ΑΠΟΣ.039;0,00
10.977,00;1ΤΔΑ;1.093,00;ΣΤ.ΔΙΑΦ.025;0,00
10.977,00;1ΤΔΑ;1.093,00;ΚΑ.ΛΑΚΚ.032;0,00
10.978,00;1ΤΔΑ;1.094,00;ΣΤ.ΔΙΑΦ.038;1,37
10.978,00;1ΤΔΑ;1.094,00;ΣΤ.ΚΟΛΩ.193;1,13
10.978,00;1ΤΔΑ;1.094,00;ΣΤ.ΚΡΕΜ.034;0,00
10.978,00;1ΤΔΑ;1.094,00;ΠΑ.ΚΟΛΩ.001;1,52
10.978,00;1ΤΔΑ;1.094,00;XO.ΑΦΡΛ.001;0,00
10.978,00;1ΤΔΑ;1.094,00;ΣΤ.ΜΑΣΚ.003;0,00
10.978,00;1ΤΔΑ;1.094,00;ΣΤ.ΜΑΣΚ.001;0,00
10.978,00;1ΤΔΑ;1.094,00;ΧΠ.ΜΑΣΚ.008;3,13
10.978,00;1ΤΔΑ;1.094,00;ΜΧ.ΒΑΦΕ.002;0,00
10.979,00;1ΤΔΑ;1.095,00;ΚΑ.ΣΑΜΠ.029;0,00
