Stfartro_Id;Ημερομηνία;Παραστατικό;Αριθμός;Κωδικός Είδους;Περιγραφή είδους
11.000.832,00;20/4/2013;62Π_A;3.527,00;024.02.22.042;ΚΑΛ/ΚΙ ΣΥ INOVE Cruiser 50.000 Σπ.
11.000.778,00;20/4/2013;66Π_A;83,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.804,00;20/4/2013;66Π_A;84,00;009.03.55.009;ΛΙΠ.(18-8-8) MOP 40 ΚΙΛΩΝ
11.000.829,00;20/4/2013;66Π_A;85,00;024.02.22.025;ΚΑΛ/ΚΙ ΝΚ FAMOSO Cruiser 50.000 ΣΠ.
11.000.831,00;20/4/2013;66Π_A;86,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.354;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΤΡΙΜΑΞ 77 Θ
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.302;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΜΠΕΡΕΚΕΤ 77Θ.
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.248;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΜΠΑΚΑΛΙΚΗ 54Θ.
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.228;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΣΑΝΤΙΝ 54Θ.
10.000.338,00;20/4/2013;71Π;420,00;057.07.34.265;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΜΕΡΙΝΤΙΑΝ 54Θ.
10.000.339,00;20/4/2013;71Π;421,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
10.000.339,00;20/4/2013;71Π;421,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.339,00;20/4/2013;71Π;421,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
10.000.340,00;20/4/2013;71Π;422,00;057.07.34.227;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 54Θ.
10.000.340,00;20/4/2013;71Π;422,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.340,00;20/4/2013;71Π;422,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
10.000.340,00;20/4/2013;71Π;422,00;057.07.34.355;ΣΠΟΡ/ΤΟ ΚΟΛΟΚΥΘΙ ΕΖΡΑ 54 Θ
10.000.340,00;20/4/2013;71Π;422,00;057.07.34.265;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΜΕΡΙΝΤΙΑΝ 54Θ.
11.000.772,00;20/4/2013;71Π_A;171,00;002.01.02.015;ΤΕΝΟΠΑ 3/3SC 50 Κ.ΕΚ.
11.000.772,00;20/4/2013;71Π_A;171,00;066.01.01.014;ΚΛΙΝΙΚ 36SL 1 ΛΙΤΡΟΥ
11.000.798,00;20/4/2013;71Π_A;172,00;002.01.02.025;ΣΥΡΕΝ 5G 1 ΚΙΛΟΥ
11.000.798,00;20/4/2013;71Π_A;172,00;002.01.03.004;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 500 ΓΡ.
11.000.798,00;20/4/2013;71Π_A;172,00;011.01.03.009;ΑΝΤΡΑΚΟΛ ΚΟΜΠΙ Χ 67WP 50 ΓΡ.
11.000.798,00;20/4/2013;71Π_A;172,00;007.01.02.006;ΠΕΡΜΕΘΡΙΝ 1 DP 200 ΓΡΑΜ.
11.000.833,00;21/4/2013;62Π_A;3.528,00;025.02.21.020;ΒΑΜ/ΡΟΣ ΜΠΑΜΠΥΛΟΝ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.834,00;21/4/2013;62Π_A;3.529,00;024.02.22.042;ΚΑΛ/ΚΙ ΣΥ INOVE Cruiser 50.000 Σπ.
11.000.834,00;21/4/2013;62Π_A;3.529,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.835,00;21/4/2013;62Π_A;3.530,00;024.02.22.042;ΚΑΛ/ΚΙ ΣΥ INOVE Cruiser 50.000 Σπ.
11.000.836,00;21/4/2013;62Π_A;3.531,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.837,00;21/4/2013;62Π_A;3.532,00;024.02.22.042;ΚΑΛ/ΚΙ ΣΥ INOVE Cruiser 50.000 Σπ.
11.000.837,00;21/4/2013;62Π_A;3.532,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.837,00;21/4/2013;62Π_A;3.532,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.838,00;21/4/2013;62Π_A;3.533,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.838,00;21/4/2013;62Π_A;3.533,00;024.02.22.042;ΚΑΛ/ΚΙ ΣΥ INOVE Cruiser 50.000 Σπ.
11.000.838,00;21/4/2013;62Π_A;3.533,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.838,00;21/4/2013;62Π_A;3.533,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.841,00;21/4/2013;62Π_A;3.534,00;001.01.01.023;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 5 ΛΙΤΡΩΝ
11.000.841,00;21/4/2013;62Π_A;3.534,00;025.02.21.020;ΒΑΜ/ΡΟΣ ΜΠΑΜΠΥΛΟΝ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.841,00;21/4/2013;62Π_A;3.534,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.841,00;21/4/2013;62Π_A;3.534,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.842,00;21/4/2013;62Π_A;3.535,00;011.02.21.005;ΒΑΜ/ΡΟΣ ΣΕΛΙΑ GAUCHO 20 ΚΙΛΩΝ
11.000.842,00;21/4/2013;62Π_A;3.535,00;025.02.21.025;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.842,00;21/4/2013;62Π_A;3.535,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
11.000.842,00;21/4/2013;62Π_A;3.535,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.843,00;21/4/2013;62Π_A;3.536,00;025.02.21.020;ΒΑΜ/ΡΟΣ ΜΠΑΜΠΥΛΟΝ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.844,00;21/4/2013;62Π_A;3.537,00;025.02.21.020;ΒΑΜ/ΡΟΣ ΜΠΑΜΠΥΛΟΝ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.845,00;21/4/2013;62Π_A;3.538,00;025.02.21.025;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.846,00;21/4/2013;62Π_A;3.539,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.847,00;21/4/2013;62Π_A;3.540,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.848,00;21/4/2013;62Π_A;3.541,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
11.000.849,00;21/4/2013;62Π_A;3.542,00;024.02.22.046;ΚΑΛ/ΚΙ ΝΚ FAMOSO PONCHO 50.000ΣΠ.
11.000.849,00;21/4/2013;62Π_A;3.542,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.849,00;21/4/2013;62Π_A;3.542,00;024.02.22.031;ΚΑΛ/ΚΙ ΝΚ GIGANTIC 50000 ΣΠΟΡΩΝ
11.000.850,00;21/4/2013;62Π_A;3.543,00;024.02.22.031;ΚΑΛ/ΚΙ ΝΚ GIGANTIC 50000 ΣΠΟΡΩΝ
11.000.851,00;21/4/2013;62Π_A;3.544,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.851,00;21/4/2013;62Π_A;3.544,00;017.01.02.002;ΝΤΕΣΙΣ 2,5EC 100 Κ.ΕΚ.
11.000.851,00;21/4/2013;62Π_A;3.544,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.851,00;21/4/2013;62Π_A;3.544,00;001.01.01.038;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 20 ΛΙΤΡΩΝ
11.000.851,00;21/4/2013;62Π_A;3.544,00;066.01.01.004;ΚΛΙΝΙΚ 36SL 5 ΛΙΤΡΩΝ
11.000.852,00;21/4/2013;62Π_A;3.545,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.853,00;21/4/2013;62Π_A;3.546,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.000.853,00;21/4/2013;62Π_A;3.546,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.854,00;21/4/2013;62Π_A;3.547,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.000.855,00;21/4/2013;62Π_A;3.548,00;066.01.01.003;ΚΛΙΝΙΚ 36SL 10 ΛΙΤΡΩΝ
11.000.855,00;21/4/2013;62Π_A;3.548,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.855,00;21/4/2013;62Π_A;3.548,00;001.01.01.038;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 20 ΛΙΤΡΩΝ
11.000.856,00;21/4/2013;62Π_A;3.549,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.856,00;21/4/2013;62Π_A;3.549,00;024.02.29.005;ΗΛΙΟΣΠΟΡΟΣ ΝΚ ΝΕΟΜΑ 150.000 ΣΠ.
11.000.857,00;21/4/2013;62Π_A;3.550,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.858,00;21/4/2013;62Π_A;3.551,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.859,00;21/4/2013;62Π_A;3.552,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.860,00;21/4/2013;62Π_A;3.553,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.861,00;21/4/2013;62Π_A;3.554,00;025.02.21.025;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.862,00;21/4/2013;62Π_A;3.555,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.863,00;21/4/2013;62Π_A;3.556,00;002.01.03.005;ΝΤΙΘΕΙΝ Μ-45 ΜΠΛΟΥ WP 1 ΚΙΛΟΥ
11.000.863,00;21/4/2013;62Π_A;3.556,00;028.05.57.006;ΒΙΠ 1 (45-0-0) 8 ΚΙΛΩΝ
11.000.864,00;21/4/2013;62Π_A;3.557,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.840,00;21/4/2013;66Π_A;87,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
10.000.353,00;22/4/2013;62Π;456,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
10.000.354,00;22/4/2013;62Π;457,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
10.000.355,00;22/4/2013;62Π;458,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
10.000.356,00;22/4/2013;62Π;459,00;024.02.22.030;ΚΑΛ/ΚΙ ΝΚ GIGANTIC Cruiser 50000 ΣΠΟΡΩΝ
11.000.869,00;22/4/2013;62Π_A;3.558,00;001.01.01.059;ΛΟΥΜΑΞ 537,5SC 5 ΛΙΤΡΩΝ
11.000.870,00;22/4/2013;62Π_A;3.559,00;024.02.22.042;ΚΑΛ/ΚΙ ΣΥ INOVE Cruiser 50.000 Σπ.
11.000.870,00;22/4/2013;62Π_A;3.559,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
11.000.871,00;22/4/2013;62Π_A;3.560,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.871,00;22/4/2013;62Π_A;3.560,00;001.01.01.038;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 20 ΛΙΤΡΩΝ
11.000.873,00;22/4/2013;62Π_A;3.561,00;006.01.01.003;ΚΕΥΦΛΟΥΡ SC 1 ΛΙΤΡΟΥ
11.000.873,00;22/4/2013;62Π_A;3.561,00;025.02.21.017;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ 20 ΚΙΛΩΝ
11.000.874,00;22/4/2013;62Π_A;3.562,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.874,00;22/4/2013;62Π_A;3.562,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.875,00;22/4/2013;62Π_A;3.563,00;006.01.01.003;ΚΕΥΦΛΟΥΡ SC 1 ΛΙΤΡΟΥ
11.000.875,00;22/4/2013;62Π_A;3.563,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
11.000.875,00;22/4/2013;62Π_A;3.563,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.876,00;22/4/2013;62Π_A;3.564,00;001.01.01.059;ΛΟΥΜΑΞ 537,5SC 5 ΛΙΤΡΩΝ
11.000.877,00;22/4/2013;62Π_A;3.565,00;022.02.29.003;ΜΗΔΙΚΗ ΛΕΤΖΕΝΤ 25 ΚΙΛΩΝ
11.000.878,00;22/4/2013;62Π_A;3.566,00;026.02.21.024;ΒΑΜ/ΡΟΣ ΝΤΕΛ.401 CRUISER 200.000 ΣΠ.
11.000.878,00;22/4/2013;62Π_A;3.566,00;002.01.01.038;ΣΤΟΜΠ ΑΚΟΥΑ 455CS 4,5 ΛΙΤΡΩΝ
11.000.878,00;22/4/2013;62Π_A;3.566,00;006.01.01.003;ΚΕΥΦΛΟΥΡ SC 1 ΛΙΤΡΟΥ
11.000.878,00;22/4/2013;62Π_A;3.566,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.878,00;22/4/2013;62Π_A;3.566,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.879,00;22/4/2013;62Π_A;3.567,00;025.02.21.017;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ 20 ΚΙΛΩΝ
11.000.880,00;22/4/2013;62Π_A;3.568,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.883,00;22/4/2013;62Π_A;3.569,00;006.01.01.003;ΚΕΥΦΛΟΥΡ SC 1 ΛΙΤΡΟΥ
11.000.883,00;22/4/2013;62Π_A;3.569,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.883,00;22/4/2013;62Π_A;3.569,00;002.01.01.044;ΣΤΟΜΠ ΑΚΟΥΑ 455CS 1 ΛΙΤΡΟΥ
11.000.884,00;22/4/2013;62Π_A;3.570,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.884,00;22/4/2013;62Π_A;3.570,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.884,00;22/4/2013;62Π_A;3.570,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.885,00;22/4/2013;62Π_A;3.571,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.885,00;22/4/2013;62Π_A;3.571,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.886,00;22/4/2013;62Π_A;3.572,00;025.02.21.020;ΒΑΜ/ΡΟΣ ΜΠΑΜΠΥΛΟΝ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.886,00;22/4/2013;62Π_A;3.572,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.887,00;22/4/2013;62Π_A;3.573,00;024.02.22.025;ΚΑΛ/ΚΙ ΝΚ FAMOSO Cruiser 50.000 ΣΠ.
11.000.887,00;22/4/2013;62Π_A;3.573,00;024.02.22.046;ΚΑΛ/ΚΙ ΝΚ FAMOSO PONCHO 50.000ΣΠ.
11.000.887,00;22/4/2013;62Π_A;3.573,00;024.02.22.040;ΚΑΛ/ΚΙ ΣΥ ΜΑΪΑΜΙ Cruiser 50.000 ΣΠ.
11.000.888,00;22/4/2013;62Π_A;3.574,00;001.01.01.023;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 5 ΛΙΤΡΩΝ
11.000.888,00;22/4/2013;62Π_A;3.574,00;001.01.01.022;ΝΤΟΥΑΛ ΓΚΟΛΝΤ 96EC 1 ΛΙΤΡΟY
11.000.888,00;22/4/2013;62Π_A;3.574,00;025.02.21.020;ΒΑΜ/ΡΟΣ ΜΠΑΜΠΥΛΟΝ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.888,00;22/4/2013;62Π_A;3.574,00;025.02.21.024;ΒΑΜ/ΡΟΣ ΛΙΝΤΕΡ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.888,00;22/4/2013;62Π_A;3.574,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.889,00;22/4/2013;62Π_A;3.575,00;001.01.01.037;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 5 ΛΙΤΡΩΝ
11.000.889,00;22/4/2013;62Π_A;3.575,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.895,00;22/4/2013;62Π_A;3.576,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.896,00;22/4/2013;62Π_A;3.577,00;002.01.01.038;ΣΤΟΜΠ ΑΚΟΥΑ 455CS 4,5 ΛΙΤΡΩΝ
11.000.896,00;22/4/2013;62Π_A;3.577,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.897,00;22/4/2013;62Π_A;3.578,00;025.02.21.025;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.897,00;22/4/2013;62Π_A;3.578,00;066.01.01.009;ΝΤΙΦΕΡΕΝΣ 50SC 1 ΛΙΤΡΟΥ
11.000.897,00;22/4/2013;62Π_A;3.578,00;005.01.01.003;ΚΟΤΟΡΑΝ 50SC 5 ΛΙΤΡΩΝ
11.000.901,00;22/4/2013;62Π_A;3.579,00;025.02.21.025;ΒΑΜ/ΡΟΣ ΚΑΜΠΟ ΝΟΥΠΡΙΝΤ 20 ΚΙΛΩΝ
11.000.872,00;22/4/2013;64Π_A;215,00;008.04.51.026;ΕΝΤΕΚ (24-8-7) 40 ΚΙΛΩΝ
11.000.882,00;22/4/2013;66Π_A;88,00;001.01.01.036;ΓΚΑΡΝΤΟΠΡΙΜ ΓΚΟΛΝΤ ΠΛΑΣ 500SC 1 ΛΙΤΡΟΥ
11.000.891,00;22/4/2013;66Π_A;89,00;024.02.22.042;ΚΑΛ/ΚΙ ΣΥ INOVE Cruiser 50.000 Σπ.
11.000.894,00;22/4/2013;66Π_A;90,00;006.01.01.003;ΚΕΥΦΛΟΥΡ SC 1 ΛΙΤΡΟΥ
10.000.357,00;22/4/2013;71Π;423,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
10.000.357,00;22/4/2013;71Π;423,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
10.000.358,00;22/4/2013;71Π;424,00;057.07.34.089;ΣΠΟΡ/ΤΟ ΒΑΣΙΛΙΚΟΣ ΛΑΤΙΝΟ 54Θ.
10.000.358,00;22/4/2013;71Π;424,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
10.000.358,00;22/4/2013;71Π;424,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.358,00;22/4/2013;71Π;424,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
10.000.358,00;22/4/2013;71Π;424,00;057.07.34.092;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 77Θ.
10.000.358,00;22/4/2013;71Π;424,00;057.07.34.146;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΠΟΤΟΜΑΚ 77Θ.
10.000.359,00;22/4/2013;71Π;425,00;057.07.34.089;ΣΠΟΡ/ΤΟ ΒΑΣΙΛΙΚΟΣ ΛΑΤΙΝΟ 54Θ.
10.000.359,00;22/4/2013;71Π;425,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.359,00;22/4/2013;71Π;425,00;057.07.34.232;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΓΙΑΝΓΚΑ 54Θ.
10.000.360,00;22/4/2013;71Π;426,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
10.000.361,00;22/4/2013;71Π;427,00;002.01.03.009;ΣΤΡΟΜΠΥ 50 WG 100 ΓΡΑΜ.
10.000.362,00;22/4/2013;71Π;428,00;003.01.03.023;ΝΕΟΤΟΨΙΝ 70WG 700 ΓΡ.
10.000.362,00;22/4/2013;71Π;428,00;066.01.02.003;ΒΙΒΙΟ 50 WP 700 ΓΡ.
10.000.368,00;22/4/2013;71Π;429,00;057.07.34.354;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΤΡΙΜΑΞ 77 Θ
10.000.368,00;22/4/2013;71Π;429,00;057.07.34.092;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 77Θ.
10.000.369,00;22/4/2013;71Π;430,00;057.07.34.274;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΤΖΙΑΚΟΜΟ 54Θ.
10.000.369,00;22/4/2013;71Π;430,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.369,00;22/4/2013;71Π;430,00;057.07.34.265;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΜΕΡΙΝΤΙΑΝ 54Θ.
10.000.370,00;22/4/2013;71Π;431,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.370,00;22/4/2013;71Π;431,00;057.07.34.092;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 77Θ.
10.000.371,00;22/4/2013;71Π;432,00;057.07.34.230;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΡΑΪΚΟ 54Θ.
10.000.371,00;22/4/2013;71Π;432,00;057.07.34.354;ΣΠΟΡ/ΤΟ ΑΓΓΟΥΡΙ ΤΡΙΜΑΞ 77 Θ
10.000.371,00;22/4/2013;71Π;432,00;057.07.34.218;ΣΠΟΡ/ΤΟ ΠΙΠΕΡΙΑ ΑΡΛΕΚΙΝ 54Θ.
10.000.371,00;22/4/2013;71Π;432,00;057.07.34.215;ΣΠΟΡ/ΤΟ ΜΕΛΙΤΖΑΝΑΣ ΝΙΛΟ 54Θ.
10.000.371,00;22/4/2013;71Π;432,00;057.07.34.092;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΟΠΤΙΜΑ 77Θ.
10.000.371,00;22/4/2013;71Π;432,00;057.07.34.265;ΣΠΟΡ/ΤΟ ΤΟΜΑΤΑΣ ΜΕΡΙΝΤΙΑΝ 54Θ.
